time	V(a0)	V(a1)	V(a2)	V(a3)	V(b0)	V(b1)	V(b2)	V(b3)	V(cin)	V(cout)	V(s0)	V(s1)	V(s2)	V(s3)
2.424296613419575e-008	0.000000e+000	4.392585e+000	5.000000e+000	5.000000e+000	1.892585e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992747e+000	4.107038e+000	4.960982e+000	4.970519e+000	4.970519e+000
2.429155936103490e-008	0.000000e+000	4.271102e+000	5.000000e+000	5.000000e+000	1.771102e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992703e+000	4.050317e+000	4.956351e+000	4.970034e+000	4.970034e+000
2.434015258787405e-008	0.000000e+000	4.149619e+000	5.000000e+000	5.000000e+000	1.649619e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992685e+000	3.997152e+000	4.951250e+000	4.969878e+000	4.969878e+000
2.441827758787405e-008	0.000000e+000	3.954306e+000	5.000000e+000	5.000000e+000	1.454306e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992145e+000	3.955137e+000	4.936791e+000	4.968335e+000	4.968335e+000
2.449640258787404e-008	0.000000e+000	3.758994e+000	5.000000e+000	5.000000e+000	1.258994e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992084e+000	3.959994e+000	4.915851e+000	4.967273e+000	4.967272e+000
2.461359008787404e-008	0.000000e+000	3.466025e+000	5.000000e+000	5.000000e+000	9.660248e-001	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992793e+000	4.045424e+000	4.865641e+000	4.967946e+000	4.967945e+000
2.473077758787404e-008	0.000000e+000	3.173056e+000	5.000000e+000	5.000000e+000	6.730560e-001	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.993808e+000	4.187085e+000	4.772621e+000	4.970732e+000	4.970731e+000
2.480890258787404e-008	0.000000e+000	2.977744e+000	5.000000e+000	5.000000e+000	4.777435e-001	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.994473e+000	4.291617e+000	4.665421e+000	4.973133e+000	4.973132e+000
2.488702758787404e-008	0.000000e+000	2.782431e+000	5.000000e+000	5.000000e+000	2.824310e-001	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.995097e+000	4.393554e+000	4.491323e+000	4.975666e+000	4.975665e+000
2.492609008787404e-008	0.000000e+000	2.684775e+000	5.000000e+000	5.000000e+000	1.847748e-001	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.995377e+000	4.441797e+000	4.364594e+000	4.976912e+000	4.976911e+000
2.496093750000000e-008	0.000000e+000	2.597656e+000	5.000000e+000	5.000000e+000	9.765625e-002	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.995557e+000	4.482636e+000	4.217500e+000	4.977916e+000	4.977915e+000
2.500000000000000e-008	0.000000e+000	2.500000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.995668e+000	4.526383e+000	4.019718e+000	4.978888e+000	4.978887e+000
2.502734375000000e-008	0.000000e+000	2.431641e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.931641e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.995679e+000	4.554491e+000	3.842843e+000	4.979365e+000	4.979364e+000
2.505859375000000e-008	0.000000e+000	2.353516e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.853516e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.995709e+000	4.584790e+000	3.618725e+000	4.979842e+000	4.979840e+000
2.509765625000000e-008	0.000000e+000	2.255859e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.755859e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.995746e+000	4.620348e+000	3.311205e+000	4.980350e+000	4.980349e+000
2.513671875000000e-008	0.000000e+000	2.158203e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.658203e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.995785e+000	4.653235e+000	2.971890e+000	4.980779e+000	4.980777e+000
2.525878906250000e-008	0.000000e+000	1.853027e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.353027e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.996865e+000	4.741439e+000	1.823931e+000	4.983407e+000	4.983405e+000
2.527465820312500e-008	0.000000e+000	1.813354e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.313354e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.997215e+000	4.751550e+000	1.684846e+000	4.984179e+000	4.984177e+000
2.529052734375000e-008	0.000000e+000	1.773682e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.273682e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.997577e+000	4.761389e+000	1.552921e+000	4.985041e+000	4.985039e+000
2.530639648437500e-008	0.000000e+000	1.734009e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.234009e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.997949e+000	4.770958e+000	1.428156e+000	4.985993e+000	4.985992e+000
2.532226562500000e-008	0.000000e+000	1.694336e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.194336e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.998333e+000	4.780256e+000	1.310552e+000	4.987036e+000	4.987034e+000
2.533813476562500e-008	0.000000e+000	1.654663e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.154663e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.998729e+000	4.789283e+000	1.200108e+000	4.988168e+000	4.988167e+000
2.535400390625000e-008	0.000000e+000	1.614990e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.114990e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.999135e+000	4.798039e+000	1.096824e+000	4.989391e+000	4.989391e+000
2.536987304687500e-008	0.000000e+000	1.575317e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.075317e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.999553e+000	4.806524e+000	1.000701e+000	4.990705e+000	4.990704e+000
2.540893554687500e-008	0.000000e+000	1.477661e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.977661e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000343e+000	4.826322e+000	7.850906e-001	4.993681e+000	4.993681e+000
2.544799804687500e-008	0.000000e+000	1.380005e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.880005e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000863e+000	4.844152e+000	6.066565e-001	4.996373e+000	4.996374e+000
2.548706054687500e-008	0.000000e+000	1.282349e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.782349e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.001080e+000	4.859914e+000	4.619401e-001	4.998516e+000	4.998518e+000
2.552612304687500e-008	0.000000e+000	1.184692e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.684692e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.001009e+000	4.873607e+000	3.472466e-001	4.999944e+000	4.999948e+000
2.556518554687500e-008	0.000000e+000	1.087036e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.587036e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000682e+000	4.885307e+000	2.582833e-001	5.000576e+000	5.000581e+000
2.560424804687500e-008	0.000000e+000	9.893799e-001	5.000000e+000	5.000000e+000	0.000000e+000	3.489380e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.000131e+000	4.895136e+000	1.903406e-001	5.000380e+000	5.000389e+000
2.564331054687500e-008	0.000000e+000	8.917236e-001	5.000000e+000	5.000000e+000	0.000000e+000	3.391724e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.999370e+000	4.903220e+000	1.388934e-001	4.999345e+000	4.999358e+000
2.568237304687500e-008	0.000000e+000	7.940674e-001	5.000000e+000	5.000000e+000	0.000000e+000	3.294067e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.998425e+000	4.909708e+000	1.000427e-001	4.997492e+000	4.997512e+000
2.572143554687500e-008	0.000000e+000	6.964111e-001	5.000000e+000	5.000000e+000	0.000000e+000	3.196411e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.997364e+000	4.914809e+000	7.068629e-002	4.994923e+000	4.994954e+000
2.576049804687500e-008	0.000000e+000	5.987549e-001	5.000000e+000	5.000000e+000	0.000000e+000	3.098755e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.996296e+000	4.918823e+000	4.850391e-002	4.991840e+000	4.991891e+000
2.579956054687500e-008	0.000000e+000	5.010986e-001	5.000000e+000	5.000000e+000	0.000000e+000	3.001099e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.995337e+000	4.922100e+000	3.183851e-002	4.988519e+000	4.988604e+000
2.583862304687500e-008	0.000000e+000	4.034424e-001	5.000000e+000	5.000000e+000	0.000000e+000	2.903442e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.994554e+000	4.924959e+000	1.950009e-002	4.985217e+000	4.985360e+000
2.587768554687499e-008	0.000000e+000	3.057861e-001	5.000000e+000	5.000000e+000	0.000000e+000	2.805786e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.993953e+000	4.927621e+000	1.059964e-002	4.982103e+000	4.982344e+000
2.591674804687499e-008	0.000000e+000	2.081299e-001	5.000000e+000	5.000000e+000	0.000000e+000	2.708130e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.993508e+000	4.930212e+000	4.465401e-003	4.979257e+000	4.979657e+000
2.595581054687499e-008	0.000000e+000	1.104736e-001	5.000000e+000	5.000000e+000	0.000000e+000	2.610474e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.993165e+000	4.932788e+000	1.936953e-004	4.976634e+000	4.977255e+000
2.596093750000000e-008	0.000000e+000	9.765625e-002	5.000000e+000	5.000000e+000	0.000000e+000	2.597656e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.993128e+000	4.933126e+000	-2.042118e-004	4.976310e+000	4.976970e+000
2.597119140625002e-008	0.000000e+000	7.202148e-002	5.000000e+000	5.000000e+000	0.000000e+000	2.572021e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.993064e+000	4.933803e+000	-7.986822e-004	4.975690e+000	4.976437e+000
2.597949218749997e-008	0.000000e+000	5.126953e-002	5.000000e+000	5.000000e+000	0.000000e+000	2.551270e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.993016e+000	4.934350e+000	-1.214831e-003	4.975195e+000	4.976018e+000
2.598339843750010e-008	0.000000e+000	4.150391e-002	5.000000e+000	5.000000e+000	0.000000e+000	2.541504e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992994e+000	4.934608e+000	-1.377973e-003	4.974966e+000	4.975828e+000
2.599121093750035e-008	0.000000e+000	2.197266e-002	5.000000e+000	5.000000e+000	0.000000e+000	2.521973e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992952e+000	4.935122e+000	-1.643909e-003	4.974514e+000	4.975460e+000
2.600000000000000e-008	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	2.500000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992906e+000	4.935699e+000	-1.895733e-003	4.974009e+000	4.975055e+000
2.600615234374976e-008	0.000000e+000	0.000000e+000	4.984619e+000	5.000000e+000	0.000000e+000	2.484619e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992874e+000	4.936098e+000	-2.008623e-003	4.973659e+000	4.974782e+000
2.601318359374947e-008	0.000000e+000	0.000000e+000	4.967041e+000	5.000000e+000	0.000000e+000	2.467041e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992835e+000	4.936548e+000	-2.085656e-003	4.973257e+000	4.974476e+000
2.602724609374891e-008	0.000000e+000	0.000000e+000	4.931885e+000	5.000000e+000	0.000000e+000	2.431885e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992759e+000	4.937435e+000	-2.071063e-003	4.972451e+000	4.973892e+000
2.605537109374779e-008	0.000000e+000	0.000000e+000	4.861572e+000	5.000000e+000	0.000000e+000	2.361572e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992630e+000	4.939179e+000	-1.480764e-003	4.970836e+000	4.972827e+000
2.609443359374779e-008	0.000000e+000	0.000000e+000	4.763916e+000	5.000000e+000	0.000000e+000	2.263916e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992503e+000	4.941566e+000	3.810718e-004	4.968555e+000	4.971560e+000
2.613349609374779e-008	0.000000e+000	0.000000e+000	4.666260e+000	5.000000e+000	0.000000e+000	2.166260e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992435e+000	4.943918e+000	3.454483e-003	4.966157e+000	4.970547e+000
2.617255859374779e-008	0.000000e+000	0.000000e+000	4.568604e+000	5.000000e+000	0.000000e+000	2.068604e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992422e+000	4.946230e+000	7.760207e-003	4.963511e+000	4.969790e+000
2.621162109374779e-008	0.000000e+000	0.000000e+000	4.470947e+000	5.000000e+000	0.000000e+000	1.970947e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992452e+000	4.948499e+000	1.319973e-002	4.960453e+000	4.969271e+000
2.625068359374779e-008	0.000000e+000	0.000000e+000	4.373291e+000	5.000000e+000	0.000000e+000	1.873291e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992476e+000	4.950657e+000	1.957666e-002	4.956730e+000	4.968906e+000
2.632880859374779e-008	0.000000e+000	0.000000e+000	4.177979e+000	5.000000e+000	0.000000e+000	1.677979e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.992104e+000	4.953896e+000	3.359002e-002	4.945613e+000	4.967825e+000
2.636787109374779e-008	0.000000e+000	0.000000e+000	4.080322e+000	5.000000e+000	0.000000e+000	1.580322e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.991678e+000	4.954717e+000	4.038639e-002	4.937376e+000	4.966813e+000
2.640693359374779e-008	0.000000e+000	0.000000e+000	3.982666e+000	5.000000e+000	0.000000e+000	1.482666e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.991254e+000	4.955141e+000	4.665767e-002	4.926986e+000	4.965598e+000
2.644599609374779e-008	0.000000e+000	0.000000e+000	3.885010e+000	5.000000e+000	0.000000e+000	1.385010e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.990952e+000	4.955404e+000	5.218780e-002	4.914190e+000	4.964401e+000
2.648505859374779e-008	0.000000e+000	0.000000e+000	3.787354e+000	5.000000e+000	0.000000e+000	1.287354e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.990809e+000	4.955702e+000	5.673438e-002	4.898562e+000	4.963406e+000
2.652412109374779e-008	0.000000e+000	0.000000e+000	3.689697e+000	5.000000e+000	0.000000e+000	1.189697e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.990816e+000	4.956153e+000	6.006234e-002	4.879439e+000	4.962719e+000
2.656318359374779e-008	0.000000e+000	0.000000e+000	3.592041e+000	5.000000e+000	0.000000e+000	1.092041e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.990948e+000	4.956820e+000	6.200002e-002	4.855887e+000	4.962392e+000
2.660224609374779e-008	0.000000e+000	0.000000e+000	3.494385e+000	5.000000e+000	0.000000e+000	9.943848e-001	5.000000e+000	5.000000e+000	5.000000e+000	4.991178e+000	4.957719e+000	6.246934e-002	4.826649e+000	4.962429e+000
2.664130859374778e-008	0.000000e+000	0.000000e+000	3.396729e+000	5.000000e+000	0.000000e+000	8.967285e-001	5.000000e+000	5.000000e+000	5.000000e+000	4.991478e+000	4.958838e+000	6.149479e-002	4.790046e+000	4.962808e+000
2.668037109374778e-008	0.000000e+000	0.000000e+000	3.299072e+000	5.000000e+000	0.000000e+000	7.990723e-001	5.000000e+000	5.000000e+000	5.000000e+000	4.991826e+000	4.960147e+000	5.919465e-002	4.743840e+000	4.963486e+000
2.671943359374778e-008	0.000000e+000	0.000000e+000	3.201416e+000	5.000000e+000	0.000000e+000	7.014160e-001	5.000000e+000	5.000000e+000	5.000000e+000	4.992204e+000	4.961607e+000	5.576060e-002	4.684984e+000	4.964415e+000
2.675849609374778e-008	0.000000e+000	0.000000e+000	3.103760e+000	5.000000e+000	0.000000e+000	6.037598e-001	5.000000e+000	5.000000e+000	5.000000e+000	4.992597e+000	4.963179e+000	5.143106e-002	4.609235e+000	4.965540e+000
2.679755859374778e-008	0.000000e+000	0.000000e+000	3.006104e+000	5.000000e+000	0.000000e+000	5.061035e-001	5.000000e+000	5.000000e+000	5.000000e+000	4.992991e+000	4.964819e+000	4.646127e-002	4.510514e+000	4.966812e+000
2.683662109374778e-008	0.000000e+000	0.000000e+000	2.908447e+000	5.000000e+000	0.000000e+000	4.084473e-001	5.000000e+000	5.000000e+000	5.000000e+000	4.993355e+000	4.966456e+000	4.107021e-002	4.380092e+000	4.968147e+000
2.687568359374778e-008	0.000000e+000	0.000000e+000	2.810791e+000	5.000000e+000	0.000000e+000	3.107910e-001	5.000000e+000	5.000000e+000	5.000000e+000	4.993623e+000	4.967960e+000	3.539370e-002	4.207917e+000	4.969405e+000
2.691474609374778e-008	0.000000e+000	0.000000e+000	2.713135e+000	5.000000e+000	0.000000e+000	2.131348e-001	5.000000e+000	5.000000e+000	5.000000e+000	4.993766e+000	4.969213e+000	2.954412e-002	3.988577e+000	4.970459e+000
2.696093750000000e-008	0.000000e+000	0.000000e+000	2.597656e+000	5.000000e+000	0.000000e+000	9.765625e-002	5.000000e+000	5.000000e+000	5.000000e+000	4.993838e+000	4.970403e+000	2.258411e-002	3.681123e+000	4.971455e+000
2.700000000000000e-008	0.000000e+000	0.000000e+000	2.500000e+000	5.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.993852e+000	4.971117e+000	1.690677e-002	3.373625e+000	4.972044e+000
2.701736328124688e-008	0.000000e+000	0.000000e+000	2.456592e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.956592e+000	5.000000e+000	5.000000e+000	4.993835e+000	4.971345e+000	1.447525e-002	3.223943e+000	4.972226e+000
2.703720703124333e-008	0.000000e+000	0.000000e+000	2.406982e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.906982e+000	5.000000e+000	5.000000e+000	4.993813e+000	4.971554e+000	1.180572e-002	3.042230e+000	4.972387e+000
2.707626953124333e-008	0.000000e+000	0.000000e+000	2.309326e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.809326e+000	5.000000e+000	5.000000e+000	4.993853e+000	4.971984e+000	6.952147e-003	2.668247e+000	4.972736e+000
2.711533203124333e-008	0.000000e+000	0.000000e+000	2.211670e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.711670e+000	5.000000e+000	5.000000e+000	4.994086e+000	4.972645e+000	2.807163e-003	2.288913e+000	4.973328e+000
2.715439453124332e-008	0.000000e+000	0.000000e+000	2.114014e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.614014e+000	5.000000e+000	5.000000e+000	4.994570e+000	4.973755e+000	-3.643588e-004	1.921346e+000	4.974377e+000
2.719345703124332e-008	0.000000e+000	0.000000e+000	2.016357e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.516357e+000	5.000000e+000	5.000000e+000	4.995240e+000	4.975302e+000	-2.704586e-003	1.573435e+000	4.975867e+000
2.719833984374333e-008	0.000000e+000	0.000000e+000	2.004150e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.504150e+000	5.000000e+000	5.000000e+000	4.995338e+000	4.975540e+000	-2.916125e-003	1.532562e+000	4.976099e+000
2.721054687499333e-008	0.000000e+000	0.000000e+000	1.973633e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.473633e+000	5.000000e+000	5.000000e+000	4.995605e+000	4.976209e+000	-3.317110e-003	1.435049e+000	4.976751e+000
2.721542968749333e-008	0.000000e+000	0.000000e+000	1.961426e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.461426e+000	5.000000e+000	5.000000e+000	4.995716e+000	4.976497e+000	-3.442241e-003	1.397515e+000	4.977032e+000
2.722519531249333e-008	0.000000e+000	0.000000e+000	1.937012e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.437012e+000	5.000000e+000	5.000000e+000	4.995945e+000	4.977104e+000	-3.636174e-003	1.324938e+000	4.977626e+000
2.724472656249333e-008	0.000000e+000	0.000000e+000	1.888184e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.388184e+000	5.000000e+000	5.000000e+000	4.996428e+000	4.978446e+000	-3.804423e-003	1.189982e+000	4.978940e+000
2.728378906249333e-008	0.000000e+000	0.000000e+000	1.790527e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.290527e+000	5.000000e+000	5.000000e+000	4.997454e+000	4.981474e+000	-3.534154e-003	9.494685e-001	4.981913e+000
2.732285156249333e-008	0.000000e+000	0.000000e+000	1.692871e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.192871e+000	5.000000e+000	5.000000e+000	4.998518e+000	4.984866e+000	-2.589356e-003	7.445307e-001	4.985248e+000
2.736191406249333e-008	0.000000e+000	0.000000e+000	1.595215e+000	5.000000e+000	0.000000e+000	0.000000e+000	4.095215e+000	5.000000e+000	5.000000e+000	4.999535e+000	4.988493e+000	-1.084799e-003	5.767914e-001	4.988818e+000
2.740097656249333e-008	0.000000e+000	0.000000e+000	1.497559e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.997559e+000	5.000000e+000	5.000000e+000	5.000434e+000	4.992144e+000	6.816972e-004	4.355921e-001	4.992412e+000
2.740585937499333e-008	0.000000e+000	0.000000e+000	1.485352e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.985352e+000	5.000000e+000	5.000000e+000	5.000529e+000	4.992584e+000	9.083483e-004	4.202370e-001	4.992846e+000
2.741562499999333e-008	0.000000e+000	0.000000e+000	1.460938e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.960938e+000	5.000000e+000	5.000000e+000	5.000684e+000	4.993422e+000	1.348365e-003	3.927956e-001	4.993670e+000
2.744003906249333e-008	0.000000e+000	0.000000e+000	1.399902e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.899902e+000	5.000000e+000	5.000000e+000	5.001010e+000	4.995407e+000	2.387848e-003	3.290837e-001	4.995621e+000
2.744980468749333e-008	0.000000e+000	0.000000e+000	1.375488e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.875488e+000	5.000000e+000	5.000000e+000	5.001095e+000	4.996108e+000	2.745521e-003	3.070425e-001	4.996309e+000
2.746933593749333e-008	0.000000e+000	0.000000e+000	1.326660e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.826660e+000	5.000000e+000	5.000000e+000	5.001191e+000	4.997330e+000	3.332789e-003	2.677117e-001	4.997508e+000
2.750839843749333e-008	0.000000e+000	0.000000e+000	1.229004e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.729004e+000	5.000000e+000	5.000000e+000	5.001237e+000	4.999391e+000	4.227065e-003	1.983453e-001	4.999525e+000
2.751328124999333e-008	0.000000e+000	0.000000e+000	1.216797e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.716797e+000	5.000000e+000	5.000000e+000	5.001225e+000	4.999597e+000	4.300585e-003	1.907526e-001	4.999726e+000
2.752304687499333e-008	0.000000e+000	0.000000e+000	1.192383e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.692383e+000	5.000000e+000	5.000000e+000	5.001169e+000	4.999909e+000	4.369483e-003	1.774837e-001	5.000029e+000
2.754257812499333e-008	0.000000e+000	0.000000e+000	1.143555e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.643555e+000	5.000000e+000	5.000000e+000	5.001001e+000	5.000328e+000	4.344167e-003	1.539451e-001	5.000430e+000
2.758164062499333e-008	0.000000e+000	0.000000e+000	1.045898e+000	5.000000e+000	0.000000e+000	0.000000e+000	3.545898e+000	5.000000e+000	5.000000e+000	5.000515e+000	5.000563e+000	3.806127e-003	1.147414e-001	5.000635e+000
2.762070312499333e-008	0.000000e+000	0.000000e+000	9.482422e-001	5.000000e+000	0.000000e+000	0.000000e+000	3.448242e+000	5.000000e+000	5.000000e+000	4.999854e+000	5.000041e+000	2.646295e-003	8.376937e-002	5.000089e+000
2.765976562499333e-008	0.000000e+000	0.000000e+000	8.505859e-001	5.000000e+000	0.000000e+000	0.000000e+000	3.350586e+000	5.000000e+000	5.000000e+000	4.999039e+000	4.998847e+000	9.252186e-004	5.907873e-002	4.998874e+000
2.766464843749333e-008	0.000000e+000	0.000000e+000	8.383789e-001	5.000000e+000	0.000000e+000	0.000000e+000	3.338379e+000	5.000000e+000	5.000000e+000	4.998922e+000	4.998634e+000	6.560708e-004	5.647335e-002	4.998659e+000
2.767441406249333e-008	0.000000e+000	0.000000e+000	8.139648e-001	5.000000e+000	0.000000e+000	0.000000e+000	3.313965e+000	5.000000e+000	5.000000e+000	4.998672e+000	4.998115e+000	3.714432e-005	5.188425e-002	4.998136e+000
2.769394531249333e-008	0.000000e+000	0.000000e+000	7.651367e-001	5.000000e+000	0.000000e+000	0.000000e+000	3.265137e+000	5.000000e+000	5.000000e+000	4.998147e+000	4.996915e+000	-1.338334e-003	4.363806e-002	4.996928e+000
2.773300781249333e-008	0.000000e+000	0.000000e+000	6.674805e-001	5.000000e+000	0.000000e+000	0.000000e+000	3.167480e+000	5.000000e+000	5.000000e+000	4.997066e+000	4.994112e+000	-4.431411e-003	2.960046e-002	4.994108e+000
2.777207031249333e-008	0.000000e+000	0.000000e+000	5.698242e-001	5.000000e+000	0.000000e+000	0.000000e+000	3.069824e+000	5.000000e+000	5.000000e+000	4.996027e+000	4.990970e+000	-7.795481e-003	1.822514e-002	4.990946e+000
2.781113281249333e-008	0.000000e+000	0.000000e+000	4.721680e-001	5.000000e+000	0.000000e+000	0.000000e+000	2.972168e+000	5.000000e+000	5.000000e+000	4.995121e+000	4.987684e+000	-1.124191e-002	9.446767e-003	4.987628e+000
2.785019531249333e-008	0.000000e+000	0.000000e+000	3.745117e-001	5.000000e+000	0.000000e+000	0.000000e+000	2.874512e+000	5.000000e+000	5.000000e+000	4.994398e+000	4.984501e+000	-1.454138e-002	2.851191e-003	4.984387e+000
2.788925781249333e-008	0.000000e+000	0.000000e+000	2.768555e-001	5.000000e+000	0.000000e+000	0.000000e+000	2.776855e+000	5.000000e+000	5.000000e+000	4.993847e+000	4.981576e+000	-1.755192e-002	-1.879648e-003	4.981362e+000
2.792832031249333e-008	0.000000e+000	0.000000e+000	1.791992e-001	5.000000e+000	0.000000e+000	0.000000e+000	2.679199e+000	5.000000e+000	5.000000e+000	4.993434e+000	4.978971e+000	-2.022552e-002	-5.055331e-003	4.978591e+000
2.796093750000000e-008	0.000000e+000	0.000000e+000	9.765625e-002	5.000000e+000	0.000000e+000	0.000000e+000	2.597656e+000	5.000000e+000	5.000000e+000	4.993173e+000	4.977077e+000	-2.216972e-002	-6.571116e-003	4.976478e+000
2.800000000000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	0.000000e+000	2.500000e+000	5.000000e+000	5.000000e+000	4.992920e+000	4.975053e+000	-2.425048e-002	-7.457218e-003	4.974101e+000
2.801171875000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.970703e+000	0.000000e+000	0.000000e+000	2.470703e+000	5.000000e+000	5.000000e+000	4.992854e+000	4.974527e+000	-2.479396e-002	-7.393445e-003	4.973421e+000
2.802734375000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.931641e+000	0.000000e+000	0.000000e+000	2.431641e+000	5.000000e+000	5.000000e+000	4.992767e+000	4.973862e+000	-2.548333e-002	-7.132702e-003	4.972510e+000
